Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1264242,2012/07/23 17:53,752,23-Jul-12,32,7208003,600.6669167,506,3500,4500,153.7373871,,FALSE,,18701,1
1264243,2012/07/23 17:53,775,23-Jul-12,32,7208285,600.6904167,477,3500,4500,156.579309,,FALSE,,18702,1
1264241,2012/07/23 17:53,778,23-Jul-12,8,7208319,600.69325,485,3500,4500,156.0192631,,FALSE,,18700,1
1264240,2012/07/23 17:53,776,23-Jul-12,4,7208293,600.6910833,458,3500,4500,152.2718193,,FALSE,,18699,1
1264239,2012/07/23 17:53,752,23-Jul-12,4,7208003,600.6669167,479,3500,4500,152.2718193,,FALSE,,18698,1
1264238,2012/07/23 17:53,741,23-Jul-12,2,7207878,600.6565,918,3500,4500,158.0849257,,FALSE,,18697,1
1264237,2012/07/23 17:53,165,23-Jul-12,4,7200963,600.08025,496,3500,4500,152.4173135,,FALSE,,18696,1
1264236,2012/07/23 17:53,96,23-Jul-12,16,7200137,600.0114167,532,3500,4500,155.5594838,,FALSE,,18695,1
1264233,2012/07/23 17:53,138,23-Jul-12,4,7200645,600.05375,488,3500,4500,153.6672678,,FALSE,,18692,1
1264273,2012/07/23 17:53,814,23-Jul-12,4,7220750,601.7291667,1024,3500,4500,156.5156643,,FALSE,,18732,1
1264267,2012/07/23 17:53,815,23-Jul-12,1,7220765,601.7304167,474,3500,4500,154.7546154,,FALSE,,18726,1
1264260,2012/07/23 17:53,612,23-Jul-12,4,7218327,601.52725,791,3500,4500,158.4302418,,FALSE,,18719,1
1264261,2012/07/23 17:53,658,23-Jul-12,2,7218875,601.5729167,498,3500,4500,154.3227557,,FALSE,,18720,1
1264262,2012/07/23 17:53,658,23-Jul-12,4,7218879,601.57325,522,3500,4500,152.5315552,,FALSE,,18721,1
1264264,2012/07/23 17:53,722,23-Jul-12,16,7219653,601.63775,479,3500,4500,153.1401489,,FALSE,,18723,1
1264266,2012/07/23 17:53,790,23-Jul-12,1,7220461,601.7050833,486,3500,4500,154.7546154,,FALSE,,18725,1
1264268,2012/07/23 17:53,775,23-Jul-12,2,7220283,601.69025,508,3500,4500,155.2957527,,FALSE,,18727,1
1264269,2012/07/23 17:53,803,23-Jul-12,2,7220617,601.7180833,728,3500,4500,155.034112,,FALSE,,18728,1
1264270,2012/07/23 17:53,788,23-Jul-12,4,7220437,601.7030833,524,3500,4500,157.5518193,,FALSE,,18729,1
1264259,2012/07/23 17:53,611,23-Jul-12,2,7218317,601.5264167,789,3500,4500,158.3723753,,FALSE,,18718,1
1264272,2012/07/23 17:53,908,23-Jul-12,2,7221880,601.8233333,476,3500,4500,153.2458514,,FALSE,,18731,1
1264263,2012/07/23 17:53,604,23-Jul-12,16,7218230,601.5191667,1024,3500,4500,161.9622913,,FALSE,,18722,1
1264271,2012/07/23 17:53,871,23-Jul-12,2,7221437,601.7864167,478,3500,4500,154.7288365,,FALSE,,18730,1
1264248,2012/07/23 17:53,112,23-Jul-12,2,7212326,601.0271667,521,3500,4500,159.010493,,FALSE,,18707,1
1264265,2012/07/23 17:53,600,23-Jul-12,32,7218186,601.5155,1024,3500,4500,165.5997903,,FALSE,,18724,1
1264258,2012/07/23 17:53,595,23-Jul-12,1,7218126,601.5105,1024,3500,4500,164.0513014,,FALSE,,18717,1
1264244,2012/07/23 17:53,10,23-Jul-12,1,7211107,600.9255833,479,3500,4500,154.3216981,,FALSE,,18703,1
1264245,2012/07/23 17:53,7,23-Jul-12,2,7211073,600.92275,504,3500,4500,154.79977,,FALSE,,18704,1
1264247,2012/07/23 17:53,96,23-Jul-12,1,7212133,601.0110833,578,3500,4500,165.1029159,,FALSE,,18706,1
1264249,2012/07/23 17:53,112,23-Jul-12,4,7212333,601.02775,534,3500,4500,158.3188861,,FALSE,,18708,1
1264250,2012/07/23 17:53,105,23-Jul-12,16,7212238,601.0198333,551,3500,4500,162.5982367,,FALSE,,18709,1
1264251,2012/07/23 17:53,101,23-Jul-12,32,7212195,601.01625,579,3500,4500,166.2570572,,FALSE,,18710,1
1264255,2012/07/23 17:53,167,23-Jul-12,8,7212982,601.0818333,503,3500,4500,156.8957155,,FALSE,,18714,1
1264257,2012/07/23 17:53,132,23-Jul-12,32,7212564,601.047,857,3500,4500,166.0737045,,FALSE,,18716,1
1264246,2012/07/23 17:53,30,23-Jul-12,2,7211348,600.9456667,458,3500,4500,153.1202318,,FALSE,,18705,1
1264256,2012/07/23 17:53,135,23-Jul-12,16,7212606,601.0505,846,3500,4500,162.125897,,FALSE,,18715,1
1264252,2012/07/23 17:53,127,23-Jul-12,1,7212502,601.0418333,877,3500,4500,165.0610791,,FALSE,,18711,1
1264254,2012/07/23 17:53,143,23-Jul-12,4,7212700,601.0583333,825,3500,4500,158.5476779,,FALSE,,18713,1
1264253,2012/07/23 17:53,143,23-Jul-12,2,7212696,601.058,990,3500,4500,157.8187629,,FALSE,,18712,1
1264304,2012/07/23 17:53,715,23-Jul-12,4,7231561,602.6300833,526,3500,4500,158.0411555,,FALSE,,18763,1
1264296,2012/07/23 17:53,592,23-Jul-12,8,7230087,602.50725,490,3500,4500,157.4142946,,FALSE,,18755,1
1264313,2012/07/23 17:53,888,23-Jul-12,32,7233639,602.80325,552,3500,4500,155.9619808,,FALSE,,18772,1
1264297,2012/07/23 17:53,618,23-Jul-12,8,7230397,602.5330833,472,3500,4500,156.5254041,,FALSE,,18756,1
1264299,2012/07/23 17:53,580,23-Jul-12,16,7229948,602.4956667,988,3500,4500,164.1991932,,FALSE,,18758,1
1264300,2012/07/23 17:53,565,23-Jul-12,32,7229758,602.4798333,501,3500,4500,157.3640201,,FALSE,,18759,1
1264301,2012/07/23 17:53,587,23-Jul-12,32,7230033,602.50275,643,3500,4500,156.4412665,,FALSE,,18760,1
1264302,2012/07/23 17:53,607,23-Jul-12,2,7230264,602.522,1024,3500,4500,161.607533,,FALSE,,18761,1
1264303,2012/07/23 17:53,729,23-Jul-12,2,7231730,602.6441667,501,3500,4500,154.8846979,,FALSE,,18762,1
1264298,2012/07/23 17:53,557,23-Jul-12,16,7229671,602.4725833,528,3500,4500,164.8411177,,FALSE,,18757,1
1264305,2012/07/23 17:53,708,23-Jul-12,8,7231483,602.6235833,526,3500,4500,165.2506401,,FALSE,,18764,1
1264306,2012/07/23 17:53,757,23-Jul-12,2,7232064,602.672,482,3500,4500,153.0107405,,FALSE,,18765,1
1264307,2012/07/23 17:53,742,23-Jul-12,4,7231887,602.65725,1024,3500,4500,157.4462551,,FALSE,,18766,1
1264308,2012/07/23 17:53,736,23-Jul-12,8,7231811,602.6509167,1024,3500,4500,164.3889519,,FALSE,,18767,1
1264309,2012/07/23 17:53,897,23-Jul-12,8,7233744,602.812,476,3500,4500,156.8910761,,FALSE,,18768,1
1264310,2012/07/23 17:53,852,23-Jul-12,16,7233209,602.7674167,537,3500,4500,159.1457819,,FALSE,,18769,1
1264312,2012/07/23 17:53,857,23-Jul-12,32,7233271,602.7725833,524,3500,4500,159.6154454,,FALSE,,18771,1
1264295,2012/07/23 17:53,569,23-Jul-12,8,7229812,602.4843333,484,3500,4500,157.4142946,,FALSE,,18754,1
1264285,2012/07/23 17:53,198,23-Jul-12,16,7225355,602.1129167,517,3500,4500,159.0498477,,FALSE,,18744,1
1264311,2012/07/23 17:53,884,23-Jul-12,16,7233587,602.7989167,572,3500,4500,159.3888753,,FALSE,,18770,1
