Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
234105,2012/06/26 12:20,750,26-Jun-12,1,7201370,600.1141667,1024,3500,4500,162.8029326,,FALSE,,10702,1
234106,2012/06/26 12:20,749,26-Jun-12,4,7201362,600.1135,1024,3500,4500,160.9964267,,FALSE,,10703,1
234107,2012/06/26 12:20,744,26-Jun-12,8,7201302,600.1085,1024,3500,4500,170.5047266,,FALSE,,10704,1
234108,2012/06/26 12:20,749,26-Jun-12,16,7201358,600.1131667,1024,3500,4500,163.7443943,,FALSE,,10705,1
234109,2012/06/26 12:20,755,26-Jun-12,2,7201434,600.1195,1024,3500,4500,159.6677446,,FALSE,,10706,1
234110,2012/06/26 12:20,754,26-Jun-12,32,7201423,600.1185833,1024,3500,4500,158.3860124,,FALSE,,10707,1
234111,2012/06/26 12:20,921,26-Jun-12,32,7203426,600.2855,773,3500,4500,156.5575814,,FALSE,,10708,1
234145,2012/06/26 12:20,645,26-Jun-12,16,7212116,601.0096667,990,3500,4500,161.2949353,,FALSE,,10742,1
234144,2012/06/26 12:20,676,26-Jun-12,8,7212486,601.0405,615,3500,4500,156.2921229,,FALSE,,10741,1
234143,2012/06/26 12:20,650,26-Jun-12,8,7212168,601.014,553,3500,4500,157.4063114,,FALSE,,10740,1
234142,2012/06/26 12:20,655,26-Jun-12,4,7212232,601.0193333,899,3500,4500,153.3628477,,FALSE,,10739,1
234141,2012/06/26 12:20,649,26-Jun-12,1,7212154,601.0128333,1024,3500,4500,160.9939061,,FALSE,,10738,1
234140,2012/06/26 12:20,543,26-Jun-12,32,7210882,600.9068333,1024,3500,4500,167.0918521,,FALSE,,10737,1
234146,2012/06/26 12:20,649,26-Jun-12,32,7212158,601.0131667,953,3500,4500,157.7408175,,FALSE,,10743,1
234138,2012/06/26 12:20,467,26-Jun-12,16,7209975,600.83125,1024,3500,4500,167.8004108,,FALSE,,10735,1
234151,2012/06/26 12:20,759,26-Jun-12,8,7213474,601.1228333,1024,3500,4500,160.2898972,,FALSE,,10748,1
234139,2012/06/26 12:20,471,26-Jun-12,32,7210022,600.8351667,1024,3500,4500,167.0918521,,FALSE,,10736,1
234147,2012/06/26 12:20,654,26-Jun-12,2,7212223,601.0185833,1024,3500,4500,160.7059464,,FALSE,,10744,1
234148,2012/06/26 12:20,778,26-Jun-12,4,7213703,601.1419167,501,3500,4500,151.7187382,,FALSE,,10745,1
234136,2012/06/26 12:20,540,26-Jun-12,8,7210847,600.9039167,742,3500,4500,160.1895382,,FALSE,,10733,1
234150,2012/06/26 12:20,762,26-Jun-12,2,7213517,601.1264167,1024,3500,4500,158.8588242,,FALSE,,10747,1
234133,2012/06/26 12:20,483,26-Jun-12,4,7210171,600.8475833,776,3500,4500,162.4083172,,FALSE,,10730,1
234152,2012/06/26 12:20,756,26-Jun-12,16,7213441,601.1200833,1024,3500,4500,158.7961329,,FALSE,,10749,1
234153,2012/06/26 12:20,754,26-Jun-12,32,7213423,601.1185833,1024,3500,4500,163.9071748,,FALSE,,10750,1
234154,2012/06/26 12:20,945,26-Jun-12,1,7215711,601.30925,466,3500,4500,151.6362542,,FALSE,,10751,1
234155,2012/06/26 12:20,934,26-Jun-12,4,7215581,601.2984167,974,3500,4500,152.9822841,,FALSE,,10752,1
234156,2012/06/26 12:20,926,26-Jun-12,8,7215482,601.2901667,1024,3500,4500,169.2047329,,FALSE,,10753,1
234149,2012/06/26 12:20,749,26-Jun-12,1,7213364,601.1136667,1024,3500,4500,164.1737083,,FALSE,,10746,1
234121,2012/06/26 12:20,56,26-Jun-12,32,7205043,600.42025,1024,3500,4500,159.4433869,,FALSE,,10718,1
234112,2012/06/26 12:20,56,26-Jun-12,1,7205042,600.4201667,1024,3500,4500,158.2064064,,FALSE,,10709,1
234113,2012/06/26 12:20,152,26-Jun-12,1,7206196,600.5163333,887,3500,4500,156.3713753,,FALSE,,10710,1
234114,2012/06/26 12:20,66,26-Jun-12,2,7205164,600.4303333,1003,3500,4500,153.6817618,,FALSE,,10711,1
234115,2012/06/26 12:20,163,26-Jun-12,2,7206323,600.5269167,758,3500,4500,152.8838078,,FALSE,,10712,1
234116,2012/06/26 12:20,62,26-Jun-12,4,7205119,600.4265833,1024,3500,4500,152.703063,,FALSE,,10713,1
234117,2012/06/26 12:20,57,26-Jun-12,8,7205058,600.4215,1024,3500,4500,158.4334715,,FALSE,,10714,1
234118,2012/06/26 12:20,152,26-Jun-12,8,7206201,600.51675,814,3500,4500,159.1445732,,FALSE,,10715,1
234135,2012/06/26 12:20,474,26-Jun-12,8,7210061,600.8384167,852,3500,4500,160.0560636,,FALSE,,10732,1
234120,2012/06/26 12:20,145,26-Jun-12,16,7206111,600.50925,1024,3500,4500,167.5421806,,FALSE,,10717,1
234134,2012/06/26 12:20,533,26-Jun-12,4,7210762,600.8968333,1024,3500,4500,162.9984339,,FALSE,,10731,1
234122,2012/06/26 12:20,149,26-Jun-12,32,7206159,600.51325,1024,3500,4500,161.3987598,,FALSE,,10719,1
234131,2012/06/26 12:20,475,26-Jun-12,2,7210077,600.83975,1024,3500,4500,154.9683003,,FALSE,,10728,1
234119,2012/06/26 12:20,53,26-Jun-12,16,7205003,600.4169167,1024,3500,4500,161.3909461,,FALSE,,10716,1
234132,2012/06/26 12:20,566,26-Jun-12,2,7211168,600.9306667,504,3500,4500,153.8576707,,FALSE,,10729,1
234124,2012/06/26 12:20,262,26-Jun-12,4,7207519,600.6265833,472,3500,4500,149.2261365,,FALSE,,10721,1
234130,2012/06/26 12:20,474,26-Jun-12,1,7210056,600.838,1024,3500,4500,156.2326629,,FALSE,,10727,1
234129,2012/06/26 12:20,415,26-Jun-12,32,7209352,600.7793333,458,3500,4500,153.4976643,,FALSE,,10726,1
