Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1117111,2012/07/11 18:02,914,11-Jul-12,4,7202391,600.19925,947,3500,4500,162.8735041,,FALSE,,16096,1
1117118,2012/07/11 18:02,988,11-Jul-12,32,7203283,600.2735833,1024,3500,4500,163.3152791,,FALSE,,16103,1
1117103,2012/07/11 18:02,751,11-Jul-12,32,7200432,600.036,469,3500,4500,157.256593,,FALSE,,16088,1
1117112,2012/07/11 18:02,894,11-Jul-12,8,7202146,600.1788333,497,3500,4500,162.0956214,,FALSE,,16097,1
1117116,2012/07/11 18:02,992,11-Jul-12,2,7203322,600.2768333,1024,3500,4500,173.8100897,,FALSE,,16101,1
1117110,2012/07/11 18:02,889,11-Jul-12,4,7202091,600.17425,539,3500,4500,163.805621,,FALSE,,16095,1
1117109,2012/07/11 18:02,912,11-Jul-12,2,7202362,600.1968333,961,3500,4500,166.0330183,,FALSE,,16094,1
1117108,2012/07/11 18:02,887,11-Jul-12,2,7202067,600.17225,548,3500,4500,166.5389242,,FALSE,,16093,1
1117107,2012/07/11 18:02,912,11-Jul-12,1,7202368,600.1973333,945,3500,4500,162.9079645,,FALSE,,16092,1
1117106,2012/07/11 18:02,887,11-Jul-12,1,7202071,600.1725833,539,3500,4500,162.9773953,,FALSE,,16091,1
1117105,2012/07/11 18:02,771,11-Jul-12,32,7200678,600.0565,645,3500,4500,157.4176439,,FALSE,,16090,1
1117104,2012/07/11 18:02,823,11-Jul-12,1,7201303,600.1085833,970,3500,4500,162.9773953,,FALSE,,16089,1
1117113,2012/07/11 18:02,918,11-Jul-12,8,7202441,600.2034167,503,3500,4500,161.7385453,,FALSE,,16098,1
1117149,2012/07/11 18:02,658,11-Jul-12,32,7211320,600.9433333,500,3500,4500,158.0006117,,FALSE,,16134,1
1117155,2012/07/11 18:02,697,11-Jul-12,16,7211793,600.98275,483,3500,4500,162.3057649,,FALSE,,16140,1
1117153,2012/07/11 18:02,642,11-Jul-12,8,7211128,600.9273333,1024,3500,4500,174.2063174,,FALSE,,16138,1
1117152,2012/07/11 18:02,694,11-Jul-12,4,7211752,600.9793333,555,3500,4500,166.6833426,,FALSE,,16137,1
1117151,2012/07/11 18:02,697,11-Jul-12,2,7211785,600.9820833,529,3500,4500,168.9039025,,FALSE,,16136,1
1117150,2012/07/11 18:02,654,11-Jul-12,1,7211273,600.9394167,1024,3500,4500,169.6299414,,FALSE,,16135,1
1117148,2012/07/11 18:02,652,11-Jul-12,16,7211245,600.9370833,485,3500,4500,161.5533387,,FALSE,,16133,1
1117147,2012/07/11 18:02,650,11-Jul-12,4,7211228,600.9356667,715,3500,4500,164.7370651,,FALSE,,16132,1
1117146,2012/07/11 18:02,504,11-Jul-12,32,7209470,600.7891667,477,3500,4500,157.4751143,,FALSE,,16131,1
1117157,2012/07/11 18:02,720,11-Jul-12,1,7212058,601.0048333,1024,3500,4500,167.0198476,,FALSE,,16142,1
1117144,2012/07/11 18:02,407,11-Jul-12,16,7208302,600.6918333,1024,3500,4500,165.115812,,FALSE,,16129,1
1117165,2012/07/11 18:02,977,11-Jul-12,2,7215143,601.2619167,487,3500,4500,158.7085805,,FALSE,,16150,1
1117145,2012/07/11 18:02,430,11-Jul-12,32,7208585,600.7154167,1024,3500,4500,166.7378356,,FALSE,,16130,1
1117158,2012/07/11 18:02,725,11-Jul-12,2,7212128,601.0106667,1024,3500,4500,168.9039025,,FALSE,,16143,1
1117159,2012/07/11 18:02,724,11-Jul-12,4,7212107,601.0089167,1024,3500,4500,166.6833426,,FALSE,,16144,1
1117160,2012/07/11 18:02,782,11-Jul-12,16,7212809,601.0674167,527,3500,4500,162.6484897,,FALSE,,16145,1
1117161,2012/07/11 18:02,808,11-Jul-12,16,7213117,601.0930833,499,3500,4500,160.5270159,,FALSE,,16146,1
1117162,2012/07/11 18:02,829,11-Jul-12,16,7213375,601.1145833,463,3500,4500,160.2430324,,FALSE,,16147,1
1117143,2012/07/11 18:02,408,11-Jul-12,8,7208318,600.6931667,1024,3500,4500,167.5006433,,FALSE,,16128,1
1117164,2012/07/11 18:02,961,11-Jul-12,32,7214954,601.2461667,525,3500,4500,159.0421091,,FALSE,,16149,1
1117154,2012/07/11 18:02,723,11-Jul-12,8,7212099,601.00825,689,3500,4500,163.6886566,,FALSE,,16139,1
1117166,2012/07/11 18:02,941,11-Jul-12,4,7214710,601.2258333,1024,3500,4500,167.460443,,FALSE,,16151,1
1117167,2012/07/11 18:02,954,11-Jul-12,8,7214873,601.2394167,1024,3500,4500,168.1889393,,FALSE,,16152,1
1117168,2012/07/11 18:02,951,11-Jul-12,16,7214836,601.2363333,1024,3500,4500,166.6155051,,FALSE,,16153,1
1117169,2012/07/11 18:02,985,11-Jul-12,32,7215241,601.2700833,839,3500,4500,159.0421091,,FALSE,,16154,1
1117170,2012/07/11 18:02,962,11-Jul-12,1,7214970,601.2475,1024,3500,4500,170.9783953,,FALSE,,16155,1
1117163,2012/07/11 18:02,774,11-Jul-12,32,7212708,601.059,1024,3500,4500,165.024945,,FALSE,,16148,1
1117126,2012/07/11 18:02,148,11-Jul-12,16,7205205,600.43375,493,3500,4500,162.0369002,,FALSE,,16111,1
1117156,2012/07/11 18:02,699,11-Jul-12,32,7211815,600.9845833,466,3500,4500,157.6503513,,FALSE,,16141,1
1117142,2012/07/11 18:02,435,11-Jul-12,4,7208638,600.7198333,1024,3500,4500,168.7145306,,FALSE,,16127,1
1117115,2012/07/11 18:02,26,11-Jul-12,1,7203738,600.3115,702,3500,4500,156.7902455,,FALSE,,16100,1
1117117,2012/07/11 18:02,0,11-Jul-12,4,7203429,600.28575,1005,3500,4500,160.1600133,,FALSE,,16102,1
1117119,2012/07/11 18:02,110,11-Jul-12,1,7204749,600.39575,986,3500,4500,163.0314064,,FALSE,,16104,1
1117120,2012/07/11 18:02,120,11-Jul-12,2,7204861,600.4050833,496,3500,4500,158.3694416,,FALSE,,16105,1
1117121,2012/07/11 18:02,156,11-Jul-12,2,7205293,600.4410833,481,3500,4500,161.4736932,,FALSE,,16106,1
1117122,2012/07/11 18:02,127,11-Jul-12,4,7204953,600.41275,478,3500,4500,160.5497151,,FALSE,,16107,1
1117123,2012/07/11 18:02,148,11-Jul-12,4,7205201,600.4334167,492,3500,4500,161.5962099,,FALSE,,16108,1
1117125,2012/07/11 18:02,124,11-Jul-12,16,7204915,600.4095833,491,3500,4500,162.0369002,,FALSE,,16110,1
1117127,2012/07/11 18:02,172,11-Jul-12,1,7205489,600.4574167,1024,3500,4500,169.8163327,,FALSE,,16112,1
1117128,2012/07/11 18:02,202,11-Jul-12,2,7205851,600.4875833,1024,3500,4500,166.9073242,,FALSE,,16113,1
1117129,2012/07/11 18:02,171,11-Jul-12,4,7205473,600.4560833,1024,3500,4500,165.4160474,,FALSE,,16114,1
1117137,2012/07/11 18:02,414,11-Jul-12,1,7208393,600.6994167,515,3500,4500,162.430177,,FALSE,,16122,1
1117141,2012/07/11 18:02,495,11-Jul-12,2,7209368,600.7806667,522,3500,4500,159.8563359,,FALSE,,16126,1
1117140,2012/07/11 18:02,443,11-Jul-12,2,7208744,600.7286667,870,3500,4500,162.4093608,,FALSE,,16125,1
1117124,2012/07/11 18:02,119,11-Jul-12,8,7204847,600.4039167,521,3500,4500,170.8162628,,FALSE,,16109,1
1117138,2012/07/11 18:02,416,11-Jul-12,4,7208416,600.7013333,474,3500,4500,168.1398276,,FALSE,,16123,1
1117130,2012/07/11 18:02,142,11-Jul-12,8,7205128,600.4273333,1024,3500,4500,170.8162628,,FALSE,,16115,1
1117136,2012/07/11 18:02,326,11-Jul-12,8,7207341,600.61175,990,3500,4500,169.5704951,,FALSE,,16121,1
1117135,2012/07/11 18:02,299,11-Jul-12,8,7207013,600.5844167,542,3500,4500,169.7498438,,FALSE,,16120,1
1117131,2012/07/11 18:02,193,11-Jul-12,16,7205735,600.4779167,509,3500,4500,161.6375048,,FALSE,,16116,1
1117133,2012/07/11 18:02,240,11-Jul-12,16,7206298,600.5248333,464,3500,4500,158.7008464,,FALSE,,16118,1
