Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1739933,2012/10/01 08:26,935,01-Oct-12,8,7208179,600.6815833,776,3500,4500,147.2862903,,FALSE,,9358,1
1739924,2012/10/01 08:26,396,01-Oct-12,16,7201704,600.142,495,3500,4500,123.9491743,,FALSE,,9349,1
1739932,2012/10/01 08:26,927,01-Oct-12,4,7208080,600.6733333,1024,3500,4500,149.8223601,,FALSE,,9357,1
1739931,2012/10/01 08:26,933,01-Oct-12,2,7208155,600.6795833,1024,3500,4500,149.8798468,,FALSE,,9356,1
1739930,2012/10/01 08:26,372,01-Oct-12,32,7201414,600.1178333,1024,3500,4500,147.5599115,,FALSE,,9355,1
1739929,2012/10/01 08:26,447,01-Oct-12,16,7202323,600.1935833,525,3500,4500,124.235653,,FALSE,,9354,1
1739928,2012/10/01 08:26,374,01-Oct-12,8,7201449,600.12075,1024,3500,4500,160.2843423,,FALSE,,9353,1
1739927,2012/10/01 08:26,373,01-Oct-12,4,7201431,600.11925,1024,3500,4500,149.6239167,,FALSE,,9352,1
1739926,2012/10/01 08:26,368,01-Oct-12,2,7201368,600.114,1024,3500,4500,153.3425945,,FALSE,,9351,1
1739925,2012/10/01 08:26,356,01-Oct-12,1,7201228,600.1023333,1024,3500,4500,170.2094129,,FALSE,,9350,1
1739945,2012/10/01 08:26,537,01-Oct-12,32,7215405,601.28375,685,3500,4500,143.4095596,,FALSE,,9370,1
1739944,2012/10/01 08:26,603,01-Oct-12,16,7216197,601.34975,486,3500,4500,122.6675202,,FALSE,,9369,1
1739954,2012/10/01 08:26,897,01-Oct-12,16,7219721,601.6434167,506,3500,4500,123.6827319,,FALSE,,9379,1
1739953,2012/10/01 08:26,838,01-Oct-12,16,7219006,601.5838333,542,3500,4500,124.370636,,FALSE,,9378,1
1739951,2012/10/01 08:26,802,01-Oct-12,16,7218583,601.5485833,596,3500,4500,124.7149197,,FALSE,,9376,1
1739950,2012/10/01 08:26,732,01-Oct-12,16,7217744,601.4786667,632,3500,4500,125.5842761,,FALSE,,9375,1
1739949,2012/10/01 08:26,745,01-Oct-12,8,7217894,601.4911667,612,3500,4500,145.9245912,,FALSE,,9374,1
1739948,2012/10/01 08:26,700,01-Oct-12,8,7217353,601.4460833,647,3500,4500,145.9200137,,FALSE,,9373,1
1739946,2012/10/01 08:26,577,01-Oct-12,32,7215876,601.323,719,3500,4500,143.4095596,,FALSE,,9371,1
