Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
284676,2012/06/26 13:53,671,26-Jun-12,8,7206225,600.51875,1024,3500,4500,156.2262089,,FALSE,,11524,1
284663,2012/06/26 13:53,326,26-Jun-12,1,7202077,600.1730833,750,3500,4500,150.5972906,,FALSE,,11511,1
284681,2012/06/26 13:53,859,26-Jun-12,32,7208479,600.7065833,1024,3500,4500,149.0333294,,FALSE,,11529,1
284680,2012/06/26 13:53,829,26-Jun-12,16,7208118,600.6765,901,3500,4500,151.7163414,,FALSE,,11528,1
284679,2012/06/26 13:53,833,26-Jun-12,8,7208159,600.6799167,869,3500,4500,151.6365117,,FALSE,,11527,1
284677,2012/06/26 13:53,730,26-Jun-12,32,7206929,600.5774167,458,3500,4500,147.3547952,,FALSE,,11525,1
284675,2012/06/26 13:53,662,26-Jun-12,4,7206112,600.5093333,1024,3500,4500,155.1652499,,FALSE,,11523,1
284674,2012/06/26 13:53,709,26-Jun-12,2,7206676,600.5563333,736,3500,4500,154.2303639,,FALSE,,11522,1
284673,2012/06/26 13:53,653,26-Jun-12,1,7206006,600.5005,1024,3500,4500,153.1901443,,FALSE,,11521,1
284666,2012/06/26 13:53,343,26-Jun-12,8,7202286,600.1905,735,3500,4500,152.1318952,,FALSE,,11514,1
284678,2012/06/26 13:53,848,26-Jun-12,1,7208342,600.6951667,1024,3500,4500,153.1317342,,FALSE,,11526,1
284665,2012/06/26 13:53,355,26-Jun-12,4,7202425,600.2020833,466,3500,4500,145.9873174,,FALSE,,11513,1
284672,2012/06/26 13:53,668,26-Jun-12,32,7206186,600.5155,956,3500,4500,150.9147191,,FALSE,,11520,1
284667,2012/06/26 13:53,501,26-Jun-12,1,7204181,600.3484167,953,3500,4500,152.156256,,FALSE,,11515,1
284668,2012/06/26 13:53,493,26-Jun-12,8,7204082,600.3401667,857,3500,4500,153.4529155,,FALSE,,11516,1
284669,2012/06/26 13:53,485,26-Jun-12,16,7203983,600.3319167,994,3500,4500,159.6694365,,FALSE,,11517,1
284670,2012/06/26 13:53,659,26-Jun-12,2,7206074,600.5061667,753,3500,4500,155.7231276,,FALSE,,11518,1
284671,2012/06/26 13:53,664,26-Jun-12,16,7206131,600.5109167,1024,3500,4500,160.6402868,,FALSE,,11519,1
284664,2012/06/26 13:53,325,26-Jun-12,2,7202070,600.1725,901,3500,4500,152.8557289,,FALSE,,11512,1
284691,2012/06/26 13:53,130,26-Jun-12,16,7211733,600.97775,719,3500,4500,151.285468,,FALSE,,11539,1
284685,2012/06/26 13:53,42,26-Jun-12,8,7210674,600.8895,873,3500,4500,158.725631,,FALSE,,11533,1
284698,2012/06/26 13:53,268,26-Jun-12,8,7213389,601.11575,1024,3500,4500,156.9722394,,FALSE,,11546,1
284697,2012/06/26 13:53,362,26-Jun-12,4,7214517,601.20975,483,3500,4500,146.4086739,,FALSE,,11545,1
284696,2012/06/26 13:53,277,26-Jun-12,16,7213493,601.1244167,734,3500,4500,151.4570174,,FALSE,,11544,1
284695,2012/06/26 13:53,260,26-Jun-12,4,7213288,601.1073333,1024,3500,4500,155.2021245,,FALSE,,11543,1
284694,2012/06/26 13:53,246,26-Jun-12,2,7213122,601.0935,1024,3500,4500,165.3856562,,FALSE,,11542,1
284693,2012/06/26 13:53,262,26-Jun-12,1,7213309,601.1090833,1024,3500,4500,152.8021262,,FALSE,,11541,1
284692,2012/06/26 13:53,121,26-Jun-12,32,7211617,600.9680833,942,3500,4500,159.69559,,FALSE,,11540,1
