Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1336399,2012/07/25 09:39,827,25-Jul-12,2,7201572,600.131,622,3500,4500,147.9148023,,FALSE,,13880,1
1336400,2012/07/25 09:39,802,25-Jul-12,4,7201272,600.106,488,3500,4500,148.6374043,,FALSE,,13881,1
1336401,2012/07/25 09:39,837,25-Jul-12,4,7201696,600.1413333,472,3500,4500,146.710118,,FALSE,,13882,1
1336398,2012/07/25 09:39,802,25-Jul-12,2,7201275,600.10625,495,3500,4500,149.0665044,,FALSE,,13879,1
1336415,2012/07/25 09:39,968,25-Jul-12,1,7215263,601.2719167,912,3500,4500,153.9324592,,FALSE,,13896,1
1336420,2012/07/25 09:39,972,25-Jul-12,32,7215320,601.2766667,897,3500,4500,152.2442919,,FALSE,,13901,1
1336419,2012/07/25 09:39,958,25-Jul-12,16,7215148,601.2623333,904,3500,4500,155.8491441,,FALSE,,13900,1
1336418,2012/07/25 09:39,949,25-Jul-12,8,7215045,601.25375,947,3500,4500,160.8817018,,FALSE,,13899,1
1336416,2012/07/25 09:39,973,25-Jul-12,2,7215328,601.2773333,804,3500,4500,148.8792558,,FALSE,,13897,1
1336414,2012/07/25 09:39,858,25-Jul-12,2,7213942,601.1618333,472,3500,4500,145.0743319,,FALSE,,13895,1
1336413,2012/07/25 09:39,838,25-Jul-12,2,7213704,601.142,480,3500,4500,145.7612086,,FALSE,,13894,1
1336412,2012/07/25 09:39,561,25-Jul-12,32,7210382,600.8651667,695,3500,4500,147.7275005,,FALSE,,13893,1
1336411,2012/07/25 09:39,531,25-Jul-12,4,7210019,600.8349167,939,3500,4500,158.6490226,,FALSE,,13892,1
1336405,2012/07/25 09:39,287,25-Jul-12,2,7207098,600.5915,909,3500,4500,149.5285784,,FALSE,,13886,1
1336417,2012/07/25 09:39,959,25-Jul-12,4,7215162,601.2635,917,3500,4500,154.7576043,,FALSE,,13898,1
1336410,2012/07/25 09:39,541,25-Jul-12,2,7210149,600.84575,981,3500,4500,151.0803665,,FALSE,,13891,1
1336402,2012/07/25 09:39,219,25-Jul-12,2,7206281,600.5234167,677,3500,4500,147.8086895,,FALSE,,13883,1
1336404,2012/07/25 09:39,225,25-Jul-12,1,7206352,600.5293333,936,3500,4500,152.1110983,,FALSE,,13885,1
1336406,2012/07/25 09:39,287,25-Jul-12,4,7207092,600.591,883,3500,4500,149.1027709,,FALSE,,13887,1
1336407,2012/07/25 09:39,235,25-Jul-12,32,7206477,600.53975,829,3500,4500,146.9585708,,FALSE,,13888,1
1336408,2012/07/25 09:39,552,25-Jul-12,8,7210270,600.8558333,458,3500,4500,150.3721995,,FALSE,,13889,1
1336409,2012/07/25 09:39,550,25-Jul-12,1,7210255,600.8545833,710,3500,4500,152.6465878,,FALSE,,13890,1
1336403,2012/07/25 09:39,205,25-Jul-12,4,7206114,600.5095,1024,3500,4500,158.2238833,,FALSE,,13884,1
1336438,2012/07/25 09:39,841,25-Jul-12,32,7225744,602.1453333,512,3500,4500,144.2815758,,FALSE,,13919,1
1336450,2012/07/25 09:39,955,25-Jul-12,16,7227108,602.259,1024,3500,4500,162.0936152,,FALSE,,13931,1
1336437,2012/07/25 09:39,832,25-Jul-12,16,7225639,602.1365833,522,3500,4500,150.2746912,,FALSE,,13918,1
1336442,2012/07/25 09:39,867,25-Jul-12,32,7226052,602.171,654,3500,4500,143.8228507,,FALSE,,13923,1
1336439,2012/07/25 09:39,813,25-Jul-12,2,7225406,602.1171667,1024,3500,4500,160.6023954,,FALSE,,13920,1
1336440,2012/07/25 09:39,809,25-Jul-12,4,7225359,602.11325,1024,3500,4500,162.4422945,,FALSE,,13921,1
1336441,2012/07/25 09:39,858,25-Jul-12,16,7225949,602.1624167,678,3500,4500,149.184572,,FALSE,,13922,1
1336443,2012/07/25 09:39,972,25-Jul-12,1,7227316,602.2763333,821,3500,4500,148.9949535,,FALSE,,13924,1
1336444,2012/07/25 09:39,986,25-Jul-12,2,7227482,602.2901667,487,3500,4500,148.7158965,,FALSE,,13925,1
