Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1646401,2012/08/13 14:18,559,13-Aug-12,4,7200014,600.0011667,887,3500,4500,159.9340586,,FALSE,,15633,1
1646403,2012/08/13 14:18,561,13-Aug-12,32,7200039,600.00325,706,3500,4500,154.1018042,,FALSE,,15635,1
1646404,2012/08/13 14:18,632,13-Aug-12,1,7200886,600.0738333,839,3500,4500,167.9243014,,FALSE,,15636,1
1646405,2012/08/13 14:18,648,13-Aug-12,2,7201089,600.09075,516,3500,4500,155.1622921,,FALSE,,15637,1
1646406,2012/08/13 14:18,649,13-Aug-12,4,7201096,600.0913333,513,3500,4500,152.3036086,,FALSE,,15638,1
1646407,2012/08/13 14:18,637,13-Aug-12,32,7200952,600.0793333,784,3500,4500,158.1454003,,FALSE,,15639,1
1646408,2012/08/13 14:18,875,13-Aug-12,8,7203802,600.3168333,1024,3500,4500,163.4693824,,FALSE,,15640,1
1646430,2012/08/13 14:18,994,13-Aug-12,16,7217241,601.43675,1024,3500,4500,160.8420252,,FALSE,,15662,1
1646421,2012/08/13 14:18,735,13-Aug-12,8,7214126,601.1771667,469,3500,4500,154.6123988,,FALSE,,15653,1
1646420,2012/08/13 14:18,661,13-Aug-12,16,7213244,601.1036667,535,3500,4500,160.6399895,,FALSE,,15652,1
1646419,2012/08/13 14:18,703,13-Aug-12,8,7213742,601.1451667,492,3500,4500,156.3240347,,FALSE,,15651,1
1646418,2012/08/13 14:18,671,13-Aug-12,8,7213359,601.11325,489,3500,4500,156.856333,,FALSE,,15650,1
1646417,2012/08/13 14:18,484,13-Aug-12,32,7211120,600.9266667,510,3500,4500,154.9379041,,FALSE,,15649,1
1646416,2012/08/13 14:18,462,13-Aug-12,32,7210856,600.9046667,514,3500,4500,158.0989037,,FALSE,,15648,1
1646414,2012/08/13 14:18,474,13-Aug-12,16,7211000,600.9166667,523,3500,4500,155.6440435,,FALSE,,15646,1
1646413,2012/08/13 14:18,447,13-Aug-12,16,7210677,600.88975,468,3500,4500,155.6440435,,FALSE,,15645,1
1646412,2012/08/13 14:18,500,13-Aug-12,8,7211303,600.9419167,461,3500,4500,155.0135857,,FALSE,,15644,1
