Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
568773,2012/07/02 11:13,494,02-Jul-12,8,7201563,600.13025,500,3500,4500,157.6138405,,FALSE,,15965,1
568774,2012/07/02 11:13,517,02-Jul-12,8,7201839,600.15325,500,3500,4500,155.3169583,,FALSE,,15966,1
568775,2012/07/02 11:13,423,02-Jul-12,16,7200709,600.0590833,684,3500,4500,154.3599162,,FALSE,,15967,1
568776,2012/07/02 11:13,414,02-Jul-12,32,7200604,600.0503333,932,3500,4500,166.8144056,,FALSE,,15968,1
568777,2012/07/02 11:13,496,02-Jul-12,32,7201593,600.13275,469,3500,4500,151.8332962,,FALSE,,15969,1
568778,2012/07/02 11:13,485,02-Jul-12,16,7201461,600.12175,1024,3500,4500,161.1348892,,FALSE,,15970,1
568779,2012/07/02 11:13,664,02-Jul-12,4,7203600,600.3,487,3500,4500,152.7251645,,FALSE,,15971,1
568772,2012/07/02 11:13,454,02-Jul-12,8,7201079,600.0899167,464,3500,4500,154.8756019,,FALSE,,15964,1
568810,2012/07/02 11:13,805,02-Jul-12,16,7217298,601.4415,461,3500,4500,153.6221884,,FALSE,,16002,1
568797,2012/07/02 11:13,617,02-Jul-12,4,7215037,601.2530833,531,3500,4500,152.3928528,,FALSE,,15989,1
568799,2012/07/02 11:13,558,02-Jul-12,32,7214333,601.1944167,1024,3500,4500,159.2818157,,FALSE,,15991,1
568801,2012/07/02 11:13,645,02-Jul-12,4,7215380,601.2816667,780,3500,4500,153.9716019,,FALSE,,15993,1
568802,2012/07/02 11:13,696,02-Jul-12,4,7215990,601.3325,481,3500,4500,151.5203006,,FALSE,,15994,1
568803,2012/07/02 11:13,715,02-Jul-12,4,7216217,601.3514167,479,3500,4500,151.5203006,,FALSE,,15995,1
568804,2012/07/02 11:13,615,02-Jul-12,8,7215012,601.251,708,3500,4500,156.432735,,FALSE,,15996,1
568805,2012/07/02 11:13,654,02-Jul-12,8,7215483,601.29025,552,3500,4500,156.432735,,FALSE,,15997,1
568806,2012/07/02 11:13,808,02-Jul-12,2,7217326,601.4438333,458,3500,4500,154.4416328,,FALSE,,15998,1
568807,2012/07/02 11:13,794,02-Jul-12,4,7217162,601.4301667,465,3500,4500,151.1999455,,FALSE,,15999,1
568796,2012/07/02 11:13,595,02-Jul-12,4,7214777,601.2314167,485,3500,4500,152.3928528,,FALSE,,15988,1
568809,2012/07/02 11:13,778,02-Jul-12,16,7216976,601.4146667,524,3500,4500,154.3145961,,FALSE,,16001,1
568798,2012/07/02 11:13,568,02-Jul-12,16,7214449,601.2040833,1024,3500,4500,157.4618771,,FALSE,,15990,1
568811,2012/07/02 11:13,832,02-Jul-12,2,7217623,601.4685833,458,3500,4500,153.8437076,,FALSE,,16003,1
568808,2012/07/02 11:13,754,02-Jul-12,16,7216678,601.3898333,520,3500,4500,155.9668128,,FALSE,,16000,1
568783,2012/07/02 11:13,287,02-Jul-12,1,7211080,600.9233333,508,3500,4500,151.2697265,,FALSE,,15975,1
568780,2012/07/02 11:13,70,02-Jul-12,32,7208472,600.706,789,3500,4500,154.2532724,,FALSE,,15972,1
