Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
440779,2012/06/30 12:33,864,30-Jun-12,2,7220663,601.7219167,1024,3500,4500,149.7905974,,FALSE,,10723,1
440765,2012/06/30 12:33,99,30-Jun-12,1,7211482,600.9568333,489,3500,4500,144.977698,,FALSE,,10709,1
440780,2012/06/30 12:33,862,30-Jun-12,8,7220647,601.7205833,969,3500,4500,160.9311073,,FALSE,,10724,1
440778,2012/06/30 12:33,850,30-Jun-12,16,7220502,601.7085,702,3500,4500,151.5264499,,FALSE,,10722,1
440777,2012/06/30 12:33,859,30-Jun-12,1,7220607,601.71725,911,3500,4500,150.2315431,,FALSE,,10721,1
440776,2012/06/30 12:33,630,30-Jun-12,8,7217854,601.4878333,1024,3500,4500,165.4307177,,FALSE,,10720,1
440775,2012/06/30 12:33,659,30-Jun-12,2,7218207,601.51725,826,3500,4500,148.7665373,,FALSE,,10719,1
440774,2012/06/30 12:33,481,30-Jun-12,32,7216066,601.3388333,497,3500,4500,142.7421993,,FALSE,,10718,1
440772,2012/06/30 12:33,430,30-Jun-12,8,7215459,601.28825,1024,3500,4500,162.0556691,,FALSE,,10716,1
440771,2012/06/30 12:33,451,30-Jun-12,2,7215706,601.3088333,933,3500,4500,149.1187065,,FALSE,,10715,1
440770,2012/06/30 12:33,386,30-Jun-12,2,7214933,601.2444167,628,3500,4500,145.7995127,,FALSE,,10714,1
440769,2012/06/30 12:33,87,30-Jun-12,32,7211345,600.9454167,888,3500,4500,146.0845429,,FALSE,,10713,1
440768,2012/06/30 12:33,135,30-Jun-12,8,7211924,600.9936667,1024,3500,4500,166.1098931,,FALSE,,10712,1
440767,2012/06/30 12:33,157,30-Jun-12,2,7212186,601.0155,812,3500,4500,147.9419162,,FALSE,,10711,1
440766,2012/06/30 12:33,121,30-Jun-12,1,7211756,600.9796667,495,3500,4500,144.977698,,FALSE,,10710,1
440773,2012/06/30 12:33,457,30-Jun-12,32,7215787,601.3155833,527,3500,4500,144.6163343,,FALSE,,10717,1
440781,2012/06/30 12:33,865,30-Jun-12,32,7220675,601.7229167,1024,3500,4500,147.3886478,,FALSE,,10725,1
440806,2012/06/30 12:33,855,30-Jun-12,32,7232562,602.7135,1024,3500,4500,154.0278455,,FALSE,,10750,1
440796,2012/06/30 12:33,758,30-Jun-12,8,7231398,602.6165,458,3500,4500,152.6521512,,FALSE,,10740,1
440797,2012/06/30 12:33,717,30-Jun-12,16,7230906,602.5755,1024,3500,4500,164.691783,,FALSE,,10741,1
440798,2012/06/30 12:33,724,30-Jun-12,32,7230993,602.58275,1024,3500,4500,154.1152243,,FALSE,,10742,1
440799,2012/06/30 12:33,733,30-Jun-12,1,7231092,602.591,1024,3500,4500,155.6961869,,FALSE,,10743,1
440800,2012/06/30 12:33,844,30-Jun-12,8,7232433,602.70275,1024,3500,4500,157.8444613,,FALSE,,10744,1
440801,2012/06/30 12:33,790,30-Jun-12,32,7231782,602.6485,751,3500,4500,154.1152243,,FALSE,,10745,1
440802,2012/06/30 12:33,857,30-Jun-12,1,7232582,602.7151667,1024,3500,4500,151.9903763,,FALSE,,10746,1
440803,2012/06/30 12:33,868,30-Jun-12,2,7232717,602.7264167,955,3500,4500,149.4090982,,FALSE,,10747,1
440805,2012/06/30 12:33,841,30-Jun-12,16,7232388,602.699,1024,3500,4500,160.3893979,,FALSE,,10749,1
440795,2012/06/30 12:33,729,30-Jun-12,8,7231051,602.5875833,479,3500,4500,152.6521512,,FALSE,,10739,1
440788,2012/06/30 12:33,184,30-Jun-12,32,7224509,602.0424167,949,3500,4500,152.8073628,,FALSE,,10732,1
440804,2012/06/30 12:33,928,30-Jun-12,2,7233434,602.7861667,542,3500,4500,149.4090982,,FALSE,,10748,1
440786,2012/06/30 12:33,171,30-Jun-12,8,7224350,602.0291667,993,3500,4500,164.1468946,,FALSE,,10730,1
440782,2012/06/30 12:33,72,30-Jun-12,8,7223162,601.9301667,523,3500,4500,155.1836364,,FALSE,,10726,1
440783,2012/06/30 12:33,94,30-Jun-12,8,7223431,601.9525833,682,3500,4500,154.652423,,FALSE,,10727,1
440790,2012/06/30 12:33,474,30-Jun-12,2,7227983,602.3319167,1024,3500,4500,156.9379026,,FALSE,,10734,1
440785,2012/06/30 12:33,184,30-Jun-12,2,7224502,602.0418333,995,3500,4500,158.8842111,,FALSE,,10729,1
440794,2012/06/30 12:33,748,30-Jun-12,2,7231281,602.60675,819,3500,4500,148.2043951,,FALSE,,10738,1
440787,2012/06/30 12:33,173,30-Jun-12,16,7224377,602.0314167,1024,3500,4500,170.5489801,,FALSE,,10731,1
440789,2012/06/30 12:33,466,30-Jun-12,1,7227888,602.324,1024,3500,4500,156.996485,,FALSE,,10733,1
440791,2012/06/30 12:33,461,30-Jun-12,8,7227830,602.3191667,1024,3500,4500,162.3182216,,FALSE,,10735,1
440792,2012/06/30 12:33,463,30-Jun-12,16,7227856,602.3213333,1024,3500,4500,169.1512777,,FALSE,,10736,1
440793,2012/06/30 12:33,474,30-Jun-12,32,7227988,602.3323333,1024,3500,4500,152.6251672,,FALSE,,10737,1
440784,2012/06/30 12:33,176,30-Jun-12,1,7224408,602.034,1024,3500,4500,159.3748866,,FALSE,,10728,1
440819,2012/06/30 12:33,630,30-Jun-12,2,7241858,603.4881667,474,3500,4500,145.8683159,,FALSE,,10763,1
