Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
926558,2012/07/04 13:49,843,04-Jul-12,16,7207107,600.59225,466,3500,4500,159.8568927,,FALSE,,12598,1
926541,2012/07/04 13:49,411,04-Jul-12,2,7201923,600.16025,463,3500,4500,155.7836749,,FALSE,,12581,1
926566,2012/07/04 13:49,977,04-Jul-12,4,7208716,600.7263333,1024,3500,4500,157.9787448,,FALSE,,12606,1
926565,2012/07/04 13:49,966,04-Jul-12,2,7208585,600.7154167,1024,3500,4500,163.5214745,,FALSE,,12605,1
926564,2012/07/04 13:49,984,04-Jul-12,1,7208803,600.7335833,829,3500,4500,161.1504811,,FALSE,,12604,1
926563,2012/07/04 13:49,998,04-Jul-12,8,7208965,600.7470833,468,3500,4500,157.9682438,,FALSE,,12603,1
926562,2012/07/04 13:49,977,04-Jul-12,8,7208720,600.7266667,476,3500,4500,158.6746352,,FALSE,,12602,1
926561,2012/07/04 13:49,958,04-Jul-12,1,7208492,600.7076667,535,3500,4500,161.1504811,,FALSE,,12601,1
926559,2012/07/04 13:49,832,04-Jul-12,32,7206980,600.5816667,484,3500,4500,160.5687291,,FALSE,,12599,1
926557,2012/07/04 13:49,881,04-Jul-12,8,7207564,600.6303333,471,3500,4500,157.9917371,,FALSE,,12597,1
926556,2012/07/04 13:49,854,04-Jul-12,8,7207242,600.6035,512,3500,4500,158.4644944,,FALSE,,12596,1
926555,2012/07/04 13:49,714,04-Jul-12,32,7205556,600.463,471,3500,4500,154.6895923,,FALSE,,12595,1
926554,2012/07/04 13:49,716,04-Jul-12,8,7205581,600.4650833,471,3500,4500,157.2534247,,FALSE,,12594,1
926545,2012/07/04 13:49,571,04-Jul-12,8,7203841,600.3200833,463,3500,4500,157.4826235,,FALSE,,12585,1
926542,2012/07/04 13:49,376,04-Jul-12,1,7201507,600.1255833,1007,3500,4500,160.8561408,,FALSE,,12582,1
926560,2012/07/04 13:49,857,04-Jul-12,32,7207274,600.6061667,482,3500,4500,160.5472499,,FALSE,,12600,1
926544,2012/07/04 13:49,370,04-Jul-12,32,7201430,600.1191667,1024,3500,4500,165.0052966,,FALSE,,12584,1
926553,2012/07/04 13:49,636,04-Jul-12,2,7204628,600.3856667,1024,3500,4500,164.3814805,,FALSE,,12593,1
926546,2012/07/04 13:49,546,04-Jul-12,32,7203541,600.2950833,473,3500,4500,160.2047267,,FALSE,,12586,1
926547,2012/07/04 13:49,612,04-Jul-12,1,7204341,600.36175,971,3500,4500,160.1370842,,FALSE,,12587,1
926549,2012/07/04 13:49,697,04-Jul-12,1,7205361,600.44675,484,3500,4500,155.3577312,,FALSE,,12589,1
926550,2012/07/04 13:49,650,04-Jul-12,4,7204789,600.3990833,1024,3500,4500,157.6593124,,FALSE,,12590,1
926551,2012/07/04 13:49,601,04-Jul-12,16,7204209,600.35075,1024,3500,4500,175.2426262,,FALSE,,12591,1
926552,2012/07/04 13:49,606,04-Jul-12,32,7204265,600.3554167,984,3500,4500,163.2521484,,FALSE,,12592,1
926548,2012/07/04 13:49,676,04-Jul-12,1,7205109,600.42575,504,3500,4500,158.7603971,,FALSE,,12588,1
926543,2012/07/04 13:49,365,04-Jul-12,16,7201377,600.11475,1024,3500,4500,176.5611225,,FALSE,,12583,1
926585,2012/07/04 13:49,728,04-Jul-12,32,7217732,601.4776667,484,3500,4500,157.4798043,,FALSE,,12625,1
926578,2012/07/04 13:49,481,04-Jul-12,1,7214766,601.2305,1024,3500,4500,164.3930375,,FALSE,,12618,1
926579,2012/07/04 13:49,489,04-Jul-12,2,7214863,601.2385833,993,3500,4500,161.5245252,,FALSE,,12619,1
926580,2012/07/04 13:49,485,04-Jul-12,4,7214810,601.2341667,1019,3500,4500,161.8007749,,FALSE,,12620,1
926581,2012/07/04 13:49,481,04-Jul-12,8,7214768,601.2306667,1024,3500,4500,168.8188452,,FALSE,,12621,1
926582,2012/07/04 13:49,484,04-Jul-12,16,7214804,601.2336667,1024,3500,4500,163.5023198,,FALSE,,12622,1
926584,2012/07/04 13:49,548,04-Jul-12,32,7215573,601.29775,879,3500,4500,158.2641756,,FALSE,,12624,1
926571,2012/07/04 13:49,205,04-Jul-12,4,7211447,600.9539167,1024,3500,4500,163.2111365,,FALSE,,12611,1
926577,2012/07/04 13:49,438,04-Jul-12,32,7214242,601.1868333,768,3500,4500,159.5812502,,FALSE,,12617,1
926583,2012/07/04 13:49,488,04-Jul-12,32,7214853,601.23775,944,3500,4500,160.4976411,,FALSE,,12623,1
926567,2012/07/04 13:49,27,04-Jul-12,32,7209310,600.7758333,477,3500,4500,157.2971521,,FALSE,,12607,1
926575,2012/07/04 13:49,355,04-Jul-12,4,7213252,601.1043333,463,3500,4500,153.281694,,FALSE,,12615,1
926574,2012/07/04 13:49,229,04-Jul-12,32,7211740,600.9783333,1024,3500,4500,163.6577126,,FALSE,,12614,1
926573,2012/07/04 13:49,225,04-Jul-12,16,7211688,600.974,1024,3500,4500,167.0461539,,FALSE,,12613,1
926572,2012/07/04 13:49,222,04-Jul-12,8,7211656,600.9713333,1024,3500,4500,169.8334605,,FALSE,,12612,1
926570,2012/07/04 13:49,190,04-Jul-12,2,7211270,600.9391667,1024,3500,4500,161.4123928,,FALSE,,12610,1
926569,2012/07/04 13:49,221,04-Jul-12,1,7211641,600.9700833,1024,3500,4500,165.2724058,,FALSE,,12609,1
926568,2012/07/04 13:49,186,04-Jul-12,1,7211219,600.9349167,530,3500,4500,158.1016693,,FALSE,,12608,1
926576,2012/07/04 13:49,412,04-Jul-12,32,7213938,601.1615,521,3500,4500,158.4999563,,FALSE,,12616,1
926589,2012/07/04 13:49,849,04-Jul-12,4,7231181,602.5984167,508,3500,4500,152.6295248,,FALSE,,12629,1
926588,2012/07/04 13:49,327,04-Jul-12,32,7224913,602.0760833,906,3500,4500,160.1925584,,FALSE,,12628,1
926586,2012/07/04 13:49,319,04-Jul-12,2,7224816,602.068,458,3500,4500,154.5475909,,FALSE,,12626,1
926587,2012/07/04 13:49,340,04-Jul-12,16,7225069,602.0890833,466,3500,4500,160.4397079,,FALSE,,12627,1
926613,2012/07/04 13:49,756,04-Jul-12,32,7242063,603.50525,948,3500,4500,161.639611,,FALSE,,12653,1
926606,2012/07/04 13:49,611,04-Jul-12,32,7240327,603.3605833,499,3500,4500,159.1554401,,FALSE,,12646,1
926607,2012/07/04 13:49,633,04-Jul-12,32,7240582,603.3818333,785,3500,4500,159.1554401,,FALSE,,12647,1
926608,2012/07/04 13:49,748,04-Jul-12,1,7241972,603.4976667,1024,3500,4500,166.9222606,,FALSE,,12648,1
926609,2012/07/04 13:49,731,04-Jul-12,2,7241760,603.48,1024,3500,4500,166.6185376,,FALSE,,12649,1
926610,2012/07/04 13:49,744,04-Jul-12,4,7241922,603.4935,1024,3500,4500,163.7011171,,FALSE,,12650,1
926621,2012/07/04 13:49,990,04-Jul-12,16,7244874,603.7395,1024,3500,4500,167.8332633,,FALSE,,12661,1
926612,2012/07/04 13:49,736,04-Jul-12,32,7241829,603.48575,463,3500,4500,161.639611,,FALSE,,12652,1
926614,2012/07/04 13:49,836,04-Jul-12,4,7243023,603.58525,742,3500,4500,155.206446,,FALSE,,12654,1
926615,2012/07/04 13:49,749,04-Jul-12,8,7241975,603.4979167,1024,3500,4500,168.1834554,,FALSE,,12655,1
926616,2012/07/04 13:49,990,04-Jul-12,2,7244877,603.73975,699,3500,4500,160.5839114,,FALSE,,12656,1
926605,2012/07/04 13:49,621,04-Jul-12,16,7240439,603.3699167,481,3500,4500,159.324849,,FALSE,,12645,1
926597,2012/07/04 13:49,380,04-Jul-12,32,7237550,603.1291667,501,3500,4500,160.9197736,,FALSE,,12637,1
926611,2012/07/04 13:49,752,04-Jul-12,16,7242019,603.5015833,969,3500,4500,164.759715,,FALSE,,12651,1
926595,2012/07/04 13:49,389,04-Jul-12,16,7237658,603.1381667,489,3500,4500,158.9173907,,FALSE,,12635,1
926591,2012/07/04 13:49,29,04-Jul-12,1,7233345,602.77875,936,3500,4500,167.1336272,,FALSE,,12631,1
926604,2012/07/04 13:49,580,04-Jul-12,8,7239949,603.3290833,975,3500,4500,161.6635554,,FALSE,,12644,1
926599,2012/07/04 13:49,373,04-Jul-12,1,7237465,603.1220833,967,3500,4500,166.3266502,,FALSE,,12639,1
926592,2012/07/04 13:49,50,04-Jul-12,4,7233592,602.7993333,471,3500,4500,152.7501587,,FALSE,,12632,1
926594,2012/07/04 13:49,45,04-Jul-12,32,7233528,602.794,680,3500,4500,157.2580801,,FALSE,,12634,1
926596,2012/07/04 13:49,359,04-Jul-12,32,7237295,603.1079167,458,3500,4500,160.9197736,,FALSE,,12636,1
926598,2012/07/04 13:49,409,04-Jul-12,32,7237894,603.1578333,494,3500,4500,155.6019573,,FALSE,,12638,1
926590,2012/07/04 13:49,2,04-Jul-12,1,7233013,602.7510833,568,3500,4500,167.1336272,,FALSE,,12630,1
926600,2012/07/04 13:49,556,04-Jul-12,8,7239666,603.3055,531,3500,4500,163.3185624,,FALSE,,12640,1
926601,2012/07/04 13:49,634,04-Jul-12,1,7240597,603.3830833,481,3500,4500,156.5271799,,FALSE,,12641,1
926602,2012/07/04 13:49,651,04-Jul-12,2,7240804,603.4003333,473,3500,4500,155.436112,,FALSE,,12642,1
926603,2012/07/04 13:49,675,04-Jul-12,4,7241096,603.4246667,497,3500,4500,154.1063485,,FALSE,,12643,1
926593,2012/07/04 13:49,16,04-Jul-12,32,7233184,602.7653333,476,3500,4500,157.2580801,,FALSE,,12633,1
926636,2012/07/04 13:49,481,04-Jul-12,32,7250759,604.2299167,1024,3500,4500,165.5998258,,FALSE,,12676,1
926649,2012/07/04 13:49,867,04-Jul-12,1,7255395,604.61625,507,3500,4500,158.1526077,,FALSE,,12689,1
926641,2012/07/04 13:49,615,04-Jul-12,4,7252368,604.364,473,3500,4500,153.4269715,,FALSE,,12681,1
926637,2012/07/04 13:49,603,04-Jul-12,1,7252231,604.3525833,582,3500,4500,159.3543482,,FALSE,,12677,1
926638,2012/07/04 13:49,641,04-Jul-12,1,7252684,604.3903333,503,3500,4500,157.5005418,,FALSE,,12678,1
926639,2012/07/04 13:49,611,04-Jul-12,2,7252327,604.3605833,553,3500,4500,157.7867075,,FALSE,,12679,1
926640,2012/07/04 13:49,646,04-Jul-12,2,7252748,604.3956667,556,3500,4500,155.3400406,,FALSE,,12680,1
926642,2012/07/04 13:49,752,04-Jul-12,1,7254021,604.50175,785,3500,4500,160.6956772,,FALSE,,12682,1
926643,2012/07/04 13:49,767,04-Jul-12,2,7254190,604.5158333,494,3500,4500,158.9669592,,FALSE,,12683,1
926644,2012/07/04 13:49,759,04-Jul-12,4,7254094,604.5078333,483,3500,4500,158.1214272,,FALSE,,12684,1
926635,2012/07/04 13:49,476,04-Jul-12,16,7250706,604.2255,1024,3500,4500,176.5351908,,FALSE,,12675,1
926648,2012/07/04 13:49,745,04-Jul-12,32,7253932,604.4943333,1024,3500,4500,165.2906191,,FALSE,,12688,1
926628,2012/07/04 13:49,308,04-Jul-12,2,7248683,604.0569167,827,3500,4500,161.3861893,,FALSE,,12668,1
926650,2012/07/04 13:49,872,04-Jul-12,2,7255450,604.6208333,802,3500,4500,161.615573,,FALSE,,12690,1
926651,2012/07/04 13:49,885,04-Jul-12,4,7255606,604.6338333,489,3500,4500,153.84504,,FALSE,,12691,1
926647,2012/07/04 13:49,741,04-Jul-12,16,7253881,604.4900833,1024,3500,4500,176.7445855,,FALSE,,12687,1
926623,2012/07/04 13:49,179,04-Jul-12,8,7247143,603.9285833,522,3500,4500,163.169984,,FALSE,,12663,1
926617,2012/07/04 13:49,18,04-Jul-12,1,7245206,603.7671667,1024,3500,4500,166.0922957,,FALSE,,12657,1
926618,2012/07/04 13:49,27,04-Jul-12,2,7245321,603.77675,1024,3500,4500,164.2414035,,FALSE,,12658,1
926619,2012/07/04 13:49,4,04-Jul-12,4,7245042,603.7535,1024,3500,4500,162.3348117,,FALSE,,12659,1
926630,2012/07/04 13:49,500,04-Jul-12,2,7250997,604.24975,480,3500,4500,157.1225643,,FALSE,,12670,1
