Id,UTC,UTCMilliseconds,PCLocalTime,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,bearing0,ClickNumber,SpeciesCode
1536377,2012/08/11 07:24,854,11-Aug-12,1,7202139,600.17825,469,3500,4500,149.9932229,,FALSE,,13561,1
1536363,2012/08/11 07:24,717,11-Aug-12,2,7200499,600.0415833,504,3500,4500,153.0368091,,FALSE,,13547,1
1536378,2012/08/11 07:24,823,11-Aug-12,2,7201767,600.14725,805,3500,4500,155.741773,,FALSE,,13562,1
1536376,2012/08/11 07:24,750,11-Aug-12,32,7200896,600.0746667,481,3500,4500,151.9984127,,FALSE,,13560,1
1536375,2012/08/11 07:24,752,11-Aug-12,8,7200919,600.0765833,489,3500,4500,155.7279482,,FALSE,,13559,1
1536374,2012/08/11 07:24,750,11-Aug-12,4,7200891,600.07425,474,3500,4500,149.659143,,FALSE,,13558,1
1536365,2012/08/11 07:24,726,11-Aug-12,4,7200599,600.0499167,463,3500,4500,149.659143,,FALSE,,13549,1
1536372,2012/08/11 07:24,832,11-Aug-12,1,7201876,600.1563333,478,3500,4500,150.8567017,,FALSE,,13556,1
1536371,2012/08/11 07:24,707,11-Aug-12,1,7200370,600.0308333,1024,3500,4500,167.3807556,,FALSE,,13555,1
1536370,2012/08/11 07:24,723,11-Aug-12,32,7200568,600.0473333,493,3500,4500,153.1704992,,FALSE,,13554,1
1536367,2012/08/11 07:24,729,11-Aug-12,8,7200635,600.0529167,468,3500,4500,155.7279482,,FALSE,,13551,1
1536373,2012/08/11 07:24,742,11-Aug-12,2,7200790,600.0658333,541,3500,4500,153.0368091,,FALSE,,13557,1
1536379,2012/08/11 07:24,946,11-Aug-12,1,7203241,600.2700833,468,3500,4500,150.3682923,,FALSE,,13563,1
1536408,2012/08/11 07:24,849,11-Aug-12,4,7214075,601.1729167,479,3500,4500,149.472856,,FALSE,,13592,1
1536407,2012/08/11 07:24,819,11-Aug-12,2,7213714,601.1428333,1024,3500,4500,158.267203,,FALSE,,13591,1
1536406,2012/08/11 07:24,605,11-Aug-12,4,7211147,600.9289167,938,3500,4500,152.6422305,,FALSE,,13590,1
1536405,2012/08/11 07:24,664,11-Aug-12,2,7211854,600.9878333,647,3500,4500,152.3235976,,FALSE,,13589,1
1536404,2012/08/11 07:24,569,11-Aug-12,4,7210721,600.8934167,487,3500,4500,148.762998,,FALSE,,13588,1
1536402,2012/08/11 07:24,579,11-Aug-12,1,7210835,600.9029167,469,3500,4500,151.0778253,,FALSE,,13586,1
1536409,2012/08/11 07:24,870,11-Aug-12,4,7214326,601.1938333,486,3500,4500,149.3863299,,FALSE,,13593,1
1536417,2012/08/11 07:24,952,11-Aug-12,32,7215314,601.2761667,1024,3500,4500,158.4187086,,FALSE,,13601,1
1536403,2012/08/11 07:24,474,11-Aug-12,2,7209584,600.7986667,1024,3500,4500,157.5148278,,FALSE,,13587,1
1536410,2012/08/11 07:24,916,11-Aug-12,4,7214880,601.24,472,3500,4500,148.4088042,,FALSE,,13594,1
1536411,2012/08/11 07:24,944,11-Aug-12,1,7215224,601.2686667,1024,3500,4500,157.3081893,,FALSE,,13595,1
1536412,2012/08/11 07:24,902,11-Aug-12,2,7214715,601.22625,1024,3500,4500,156.4730161,,FALSE,,13596,1
1536413,2012/08/11 07:24,948,11-Aug-12,4,7215262,601.2718333,1024,3500,4500,159.3159453,,FALSE,,13597,1
1536414,2012/08/11 07:24,945,11-Aug-12,8,7215232,601.2693333,1024,3500,4500,167.3194526,,FALSE,,13598,1
1536400,2012/08/11 07:24,474,11-Aug-12,32,7209576,600.798,1024,3500,4500,159.0548549,,FALSE,,13584,1
1536416,2012/08/11 07:24,978,11-Aug-12,16,7215630,601.3025,736,3500,4500,157.2804625,,FALSE,,13600,1
1536399,2012/08/11 07:24,501,11-Aug-12,16,7209903,600.82525,554,3500,4500,154.5618559,,FALSE,,13583,1
1536415,2012/08/11 07:24,951,11-Aug-12,16,7215309,601.27575,458,3500,4500,157.2804625,,FALSE,,13599,1
1536384,2012/08/11 07:24,72,11-Aug-12,8,7204760,600.3966667,503,3500,4500,156.1584578,,FALSE,,13568,1
1536380,2012/08/11 07:24,30,11-Aug-12,1,7204254,600.3545,728,3500,4500,156.0658807,,FALSE,,13564,1
1536381,2012/08/11 07:24,36,11-Aug-12,2,7204327,600.3605833,838,3500,4500,157.109908,,FALSE,,13565,1
1536401,2012/08/11 07:24,560,11-Aug-12,1,7210608,600.884,472,3500,4500,151.0778253,,FALSE,,13585,1
1536383,2012/08/11 07:24,97,11-Aug-12,4,7205061,600.42175,669,3500,4500,150.3983204,,FALSE,,13567,1
1536398,2012/08/11 07:24,471,11-Aug-12,16,7209544,600.7953333,458,3500,4500,153.6949958,,FALSE,,13582,1
1536385,2012/08/11 07:24,134,11-Aug-12,2,7205501,600.4584167,806,3500,4500,154.6948556,,FALSE,,13569,1
1536386,2012/08/11 07:24,151,11-Aug-12,4,7205699,600.4749167,488,3500,4500,148.4753548,,FALSE,,13570,1
1536387,2012/08/11 07:24,349,11-Aug-12,1,7208074,600.6728333,1024,3500,4500,166.5094099,,FALSE,,13571,1
1536388,2012/08/11 07:24,325,11-Aug-12,2,7207792,600.6493333,915,3500,4500,153.4224785,,FALSE,,13572,1
1536389,2012/08/11 07:24,381,11-Aug-12,2,7208463,600.70525,772,3500,4500,152.826295,,FALSE,,13573,1
1536397,2012/08/11 07:24,466,11-Aug-12,8,7209487,600.7905833,1024,3500,4500,165.8317318,,FALSE,,13581,1
1536391,2012/08/11 07:24,370,11-Aug-12,8,7208326,600.6938333,470,3500,4500,154.8140869,,FALSE,,13575,1
1536392,2012/08/11 07:24,365,11-Aug-12,32,7208269,600.6890833,486,3500,4500,154.0482713,,FALSE,,13576,1
1536393,2012/08/11 07:24,385,11-Aug-12,32,7208514,600.7095,520,3500,4500,154.0482713,,FALSE,,13577,1
1536394,2012/08/11 07:24,407,11-Aug-12,32,7208780,600.7316667,479,3500,4500,153.2769402,,FALSE,,13578,1
1536395,2012/08/11 07:24,466,11-Aug-12,1,7209483,600.79025,1024,3500,4500,157.4457562,,FALSE,,13579,1
1536396,2012/08/11 07:24,469,11-Aug-12,4,7209519,600.79325,1024,3500,4500,157.1477932,,FALSE,,13580,1
